"ComputerName","DateTime","CounterCategory","CounterName","Instance","Value"
"e2016site1","2018-05-6 03:44:15","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:15","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:15","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","182082.98"
"e2016site1","2018-05-6 03:44:15","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:15","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:15","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","356215.02"
"e2016site2","2018-05-6 03:44:15","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:15","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:16","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:16","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:44:16","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:16","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:16","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:16","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:16","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:16","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:16","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:16","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:16","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:16","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:16","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:16","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:16","memory","available mbytes",,"1335"
"e2016site2","2018-05-6 03:44:16","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:16","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:16","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:16","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:16","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:16","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:16","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:16","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:16","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","48559.79"
"e2016site1","2018-05-6 03:44:16","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:16","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:16","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","186410.48"
"e2016site2","2018-05-6 03:44:16","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:16","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:17","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:17","processor(_total)","% processor time","_total","6.16"
"e2016site1","2018-05-6 03:44:17","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:17","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:17","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:17","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:17","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:17","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:17","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:17","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:17","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:17","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:17","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:17","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:17","memory","available mbytes",,"1335"
"e2016site2","2018-05-6 03:44:17","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:17","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:17","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:17","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:17","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:17","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:17","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:17","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:17","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43211.74"
"e2016site1","2018-05-6 03:44:17","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:17","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:17","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","318350.3"
"e2016site2","2018-05-6 03:44:17","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:17","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:18","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:18","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:44:18","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:18","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:18","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:18","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:18","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:18","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:18","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:18","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:18","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:18","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:18","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:18","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:18","memory","available mbytes",,"1340"
"e2016site2","2018-05-6 03:44:18","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:18","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:18","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:18","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:18","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:18","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:18","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:18","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:18","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43410.5"
"e2016site1","2018-05-6 03:44:18","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:18","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:18","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","320123.8"
"e2016site2","2018-05-6 03:44:18","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:18","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:19","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:19","processor(_total)","% processor time","_total","2.31"
"e2016site1","2018-05-6 03:44:19","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:19","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:19","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:19","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:19","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:19","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:19","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:19","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:19","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:19","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:19","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:19","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:19","memory","available mbytes",,"1338"
"e2016site2","2018-05-6 03:44:19","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:19","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:19","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:19","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:19","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:19","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:19","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:19","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:19","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","57329.79"
"e2016site1","2018-05-6 03:44:19","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:19","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:19","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","267145.98"
"e2016site2","2018-05-6 03:44:19","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:19","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:20","processor(_total)","% processor time","_total","2.28"
"e2016site2","2018-05-6 03:44:20","processor(_total)","% processor time","_total","1.16"
"e2016site1","2018-05-6 03:44:20","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:20","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:20","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:20","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:20","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:20","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:20","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:20","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:20","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:20","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:20","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:20","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:20","memory","available mbytes",,"1338"
"e2016site2","2018-05-6 03:44:20","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:20","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:20","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:20","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:20","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:20","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:20","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:20","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:20","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","66402"
"e2016site1","2018-05-6 03:44:20","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:20","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:20","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","317899.73"
"e2016site2","2018-05-6 03:44:20","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:20","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:21","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:21","processor(_total)","% processor time","_total","0.01"
"e2016site1","2018-05-6 03:44:21","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:21","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:21","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:21","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:21","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:21","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:21","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:21","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:21","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:21","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:21","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:21","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:21","memory","available mbytes",,"1338"
"e2016site2","2018-05-6 03:44:21","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:44:21","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:21","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:21","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:21","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:21","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:21","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:21","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:21","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43607.87"
"e2016site1","2018-05-6 03:44:21","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:21","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:21","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","318988.72"
"e2016site2","2018-05-6 03:44:21","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:21","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:22","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:22","processor(_total)","% processor time","_total","3.85"
"e2016site1","2018-05-6 03:44:22","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:22","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:22","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:22","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:22","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:22","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:22","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:22","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:44:22","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:44:22","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:44:22","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:44:22","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:44:22","memory","available mbytes",,"1338"
"e2016site2","2018-05-6 03:44:22","memory","available mbytes",,"1100"
"e2016site1","2018-05-6 03:44:22","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:44:22","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:44:22","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:44:22","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:44:22","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:44:22","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:44:22","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:44:22","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43771.56"
"e2016site1","2018-05-6 03:44:22","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:44:22","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:44:22","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","285505.19"
"e2016site2","2018-05-6 03:44:22","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:44:22","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:44:23","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:44:23","processor(_total)","% processor time","_total","7.03"
"e2016site1","2018-05-6 03:44:23","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:44:23","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:44:23","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:44:23","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:44:23","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:44:23","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:44:23","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:44:23","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
